Time;Deal;Symbol;Type;Direction;Volume;Price;Order;Commission;Swap;Profit;Balance;Comment;
2026.03.10 15:58:00;723;GOLD;buy;in;0.01;5 214.82;723;0.00;0.00;0.00;4 830.05;Grip;
2026.03.10 16:07:43;724;GOLD;sell;out;0.01;5 191.12;724;0.00;0.00; 7.02;4 837.07;;
2026.03.10 16:07:43;725;GOLD;sell;out;0.01;5 191.46;725;0.00;0.00;- 23.36;4 813.71;;
2026.03.20 07:19:24;726;GOLD;buy;in;0.01;4 719.37;726;0.00;0.00;0.00;4 813.71;Grip;
2026.03.20 07:48:12;727;GOLD;sell;out;0.01;4 699.02;727;0.00;0.00;- 20.35;4 793.36;;
2026.04.08 01:32:58;728;GOLD;buy;in;0.01;4 728.06;728;0.00;0.00;0.00;4 793.36;Grip;
2026.04.08 01:39:35;729;GOLD;sell;out;0.01;4 773.09;729;0.00;0.00; 45.03;4 838.39;tp 4773.05;
2026.04.08 02:29:00;730;GOLD;buy;in;0.01;4 814.77;730;0.00;0.00;0.00;4 838.39;Grip;
2026.04.08 02:39:18;731;GOLD;sell;out;0.01;4 803.89;731;0.00;0.00;- 10.88;4 827.51;;
2026.04.14 09:26:00;732;GOLD;buy;in;0.01;4 765.43;732;0.00;0.00;0.00;4 827.51;Grip;
2026.04.14 10:34:00;733;GOLD;buy;in;0.01;4 774.75;733;0.00;0.00;0.00;4 827.51;Grip;
2026.04.14 11:59:43;734;GOLD;buy;in;0.01;4 785.68;734;0.00;0.00;0.00;4 827.51;Grip;
2026.04.14 13:39:02;735;GOLD;sell;out;0.01;4 753.56;735;0.00;0.00;- 11.87;4 815.64;;
2026.04.14 13:39:02;736;GOLD;sell;out;0.01;4 754.81;736;0.00;0.00;- 19.94;4 795.70;;
2026.04.14 13:39:03;737;GOLD;sell;out;0.01;4 756.35;737;0.00;0.00;- 29.33;4 766.37;;
2026.04.14 20:03:36;738;GOLD;buy;in;0.01;4 817.54;738;0.00;0.00;0.00;4 766.37;Grip;
2026.04.14 21:04:00;739;GOLD;buy;in;0.01;4 836.92;739;0.00;0.00;0.00;4 766.37;Grip;
2026.04.14 22:29:52;740;GOLD;buy;in;0.01;4 841.32;740;0.00;0.00;0.00;4 766.37;Grip;
2026.04.15 04:16:15;741;GOLD;sell;out;0.01;4 862.72;741;0.00;0.00; 45.18;4 811.55;tp 4862.58;
2026.04.15 05:25:31;742;GOLD;sell;out;0.01;4 834.89;742;0.00;0.00;- 2.03;4 809.52;;
2026.04.15 05:25:31;743;GOLD;sell;out;0.01;4 834.65;743;0.00;0.00;- 6.67;4 802.85;;
2026.05.06 09:37:00;744;GOLD;buy;in;0.01;4 662.88;744;0.00;0.00;0.00;4 802.85;Grip;
2026.05.06 11:25:00;745;GOLD;buy;in;0.01;4 678.73;745;0.00;0.00;0.00;4 802.85;Grip;
2026.05.06 11:42:51;746;GOLD;buy;in;0.01;4 677.81;746;0.00;0.00;0.00;4 802.85;Grip;
2026.05.06 12:00:23;747;GOLD;sell;out;0.01;4 707.81;747;0.00;0.00; 44.93;4 847.78;tp 4707.78;
2026.05.06 13:00:30;748;GOLD;buy;in;0.01;4 706.00;748;0.00;0.00;0.00;4 847.78;Grip;
2026.05.06 13:54:06;749;GOLD;sell;out;0.01;4 722.75;749;0.00;0.00; 44.94;4 892.72;tp 4722.58;
2026.05.06 14:18:00;750;GOLD;buy;in;0.01;4 712.33;750;0.00;0.00;0.00;4 892.72;Grip;
2026.05.06 14:57:05;751;GOLD;sell;out;0.01;4 693.59;751;0.00;0.00; 14.86;4 907.58;;
2026.05.06 14:57:05;752;GOLD;sell;out;0.01;4 693.67;752;0.00;0.00;- 12.33;4 895.25;;
2026.05.06 14:57:05;753;GOLD;sell;out;0.01;4 693.66;753;0.00;0.00;- 18.67;4 876.58;;
2026.05.07 17:51:01;754;GOLD;buy;in;0.01;4 759.58;754;0.00;0.00;0.00;4 876.58;Grip;
2026.05.07 18:58:19;755;GOLD;sell;out;0.01;4 726.51;755;0.00;0.00;- 33.07;4 843.51;;
2026.05.21 04:51:00;756;GOLD;buy;in;0.01;4 564.25;756;0.00;0.00;0.00;4 843.51;Grip;
2026.05.21 05:33:57;757;GOLD;sell;out;0.01;4 534.32;757;0.00;0.00;- 29.93;4 813.58;;
2026.05.25 12:29:00;758;GOLD;buy;in;0.01;4 558.58;758;0.00;0.00;0.00;4 813.58;Grip;
2026.05.25 13:40:00;759;GOLD;buy;in;0.01;4 571.18;759;0.00;0.00;0.00;4 813.58;Grip;
2026.05.25 14:13:00;760;GOLD;buy;in;0.01;4 569.99;760;0.00;0.00;0.00;4 813.58;Grip;
2026.05.25 14:43:00;761;GOLD;buy;in;0.01;4 574.95;761;0.00;0.00;0.00;4 813.58;Grip;
2026.05.26 03:18:55;762;GOLD;sell;out;0.01;4 543.91;762;0.00;0.00;- 14.67;4 798.91;;
2026.05.26 03:18:56;763;GOLD;sell;out;0.01;4 543.62;763;0.00;0.00;- 27.56;4 771.35;;
2026.05.26 03:18:56;764;GOLD;sell;out;0.01;4 542.83;764;0.00;0.00;- 27.16;4 744.19;;
2026.05.26 03:18:56;765;GOLD;sell;out;0.01;4 542.44;765;0.00;0.00;- 32.51;4 711.68;;
2026.05.29 10:32:26;766;GOLD;buy;in;0.01;4 516.55;766;0.00;0.00;0.00;4 711.68;Grip;
2026.05.29 11:02:00;767;GOLD;buy;in;0.01;4 521.97;767;0.00;0.00;0.00;4 711.68;Grip;
2026.05.29 11:57:58;768;GOLD;buy;in;0.01;4 515.09;768;0.00;0.00;0.00;4 711.68;Grip;
2026.05.29 13:59:00;769;GOLD;buy;in;0.01;4 537.19;769;0.00;0.00;0.00;4 711.68;Grip;
2026.05.29 15:42:00;770;GOLD;sell;out;0.01;4 514.74;770;0.00;0.00;- 1.81;4 709.87;;
2026.05.29 15:42:00;771;GOLD;sell;out;0.01;4 514.70;771;0.00;0.00;- 7.27;4 702.60;;
2026.05.29 15:42:00;772;GOLD;sell;out;0.01;4 514.83;772;0.00;0.00;- 0.26;4 702.34;;
2026.05.29 15:42:01;773;GOLD;sell;out;0.01;4 514.83;773;0.00;0.00;- 22.36;4 679.98;;
2026.06.26 19:05:00;774;GOLD;buy;in;0.01;4 091.95;774;0.00;0.00;0.00;4 679.98;Grip;
2026.06.26 23:23:27;775;GOLD;buy;in;0.01;4 071.45;775;0.00;0.00;0.00;4 679.98;Grip;
2026.06.29 02:32:14;776;GOLD;sell;out;0.01;4 051.67;776;0.00;0.00;- 40.28;4 639.70;sl 4051.79;
2026.06.29 03:27:46;777;GOLD;sell;out;0.01;4 049.44;777;0.00;0.00;- 22.01;4 617.69;;
2026.07.02 23:56:13;778;GOLD;buy;in;0.01;4 123.27;778;0.00;0.00;0.00;4 617.69;Grip;
2026.07.03 01:34:21;779;GOLD;buy;in;0.01;4 126.05;779;0.00;0.00;0.00;4 617.69;Grip;
2026.07.03 03:49:00;780;GOLD;buy;in;0.01;4 139.10;780;0.00;0.00;0.00;4 617.69;Grip;
2026.07.03 04:08:21;781;GOLD;sell;out;0.01;4 168.46;781;0.00;0.00; 45.19;4 662.88;tp 4168.28;
2026.07.03 04:08:31;782;GOLD;sell;out;0.01;4 170.94;782;0.00;0.00; 44.89;4 707.77;tp 4170.88;
2026.07.03 04:20:37;783;GOLD;sell;out;0.01;4 183.99;783;0.00;0.00; 44.89;4 752.66;tp 4183.96;
2026.07.10 02:46:27;784;GOLD;buy;in;0.01;4 124.44;784;0.00;0.00;0.00;4 752.66;Grip;
2026.07.10 03:34:05;785;GOLD;sell;out;0.01;4 114.34;785;0.00;0.00;- 10.10;4 742.56;;
2026.07.21 17:00:49;786;GOLD;buy;in;0.01;4 054.96;786;0.00;0.00;0.00;4 742.56;Grip;
2026.07.21 17:39:00;787;GOLD;buy;in;0.01;4 063.65;787;0.00;0.00;0.00;4 742.56;Grip;
2026.07.21 17:57:22;788;GOLD;buy;in;0.01;4 070.66;788;0.00;0.00;0.00;4 742.56;Grip;
2026.07.21 21:50:00;789;GOLD;buy;in;0.01;4 081.14;789;0.00;0.00;0.00;4 742.56;Grip;
2026.07.22 03:30:13;790;GOLD;sell;out;0.01;4 100.68;790;0.00;0.00; 45.72;4 788.28;tp 4099.95;
2026.07.22 03:56:00;791;GOLD;buy;in;0.01;4 094.66;791;0.00;0.00;0.00;4 788.28;Grip;
2026.07.22 04:00:55;792;GOLD;sell;out;0.01;4 108.82;792;0.00;0.00; 45.17;4 833.45;tp 4108.67;
2026.07.22 04:08:23;793;GOLD;sell;out;0.01;4 115.69;793;0.00;0.00; 45.03;4 878.48;tp 4115.65;
2026.07.22 04:32:00;794;GOLD;buy;in;0.01;4 114.31;794;0.00;0.00;0.00;4 878.48;Grip;
2026.07.22 05:08:00;795;GOLD;buy;in;0.01;4 121.00;795;0.00;0.00;0.00;4 878.48;Grip;
2026.07.22 05:32:06;796;GOLD;sell;out;0.01;4 126.20;796;0.00;0.00; 45.06;4 923.54;tp 4126.13;
2026.07.22 05:58:00;797;GOLD;buy;in;0.01;4 127.87;797;0.00;0.00;0.00;4 923.54;Grip;
2026.07.22 06:07:25;798;GOLD;sell;out;0.01;4 139.89;798;0.00;0.00; 45.23;4 968.77;tp 4139.76;
2026.07.22 06:32:00;799;GOLD;buy;in;0.01;4 137.06;799;0.00;0.00;0.00;4 968.77;Grip;
2026.07.22 15:56:54;800;GOLD;sell;out;0.01;4 108.25;800;0.00;0.00;- 6.06;4 962.71;;
2026.07.22 15:56:54;801;GOLD;sell;out;0.01;4 108.79;801;0.00;0.00;- 12.21;4 950.50;;
2026.07.22 15:56:54;802;GOLD;sell;out;0.01;4 108.46;802;0.00;0.00;- 19.41;4 931.09;;
2026.07.22 15:56:54;803;GOLD;sell;out;0.01;4 107.20;803;0.00;0.00;- 29.86;4 901.23;;
