Open Time;Order;Symbol;Type;Volume;;Price;S / L;T / P;Time;;State;Comment;
2025.02.05 06:43:00;54;GOLD;sell;0.01 / 0.01;;0.00;;;2025.02.05 06:43:00;;filled;tp 2857.97;
2025.02.05 07:22:51;55;GOLD;buy;0.01 / 0.01;;0.00;2 815.76;2 900.76;2025.02.05 07:22:51;;filled;Grip;
2025.02.05 09:58:23;56;GOLD;sell;0.01 / 0.01;;0.00;;;2025.02.05 09:58:23;;filled;tp 2862.04;
2025.02.05 10:00:35;57;GOLD;sell;0.01 / 0.01;;0.00;;;2025.02.05 10:00:35;;filled;tp 2864.76;
2025.02.05 11:08:00;58;GOLD;buy;0.01 / 0.01;;0.00;2 827.21;2 912.21;2025.02.05 11:08:00;;filled;Grip;
2025.02.05 11:58:00;59;GOLD;buy;0.01 / 0.01;;0.00;2 830.15;2 915.15;2025.02.05 11:58:00;;filled;Grip;
2025.02.06 16:59:38;60;GOLD;sell;0.01 / 0.01;;0.00;;;2025.02.06 16:59:38;;filled;;
2025.02.06 16:59:38;61;GOLD;sell;0.01 / 0.01;;0.00;;;2025.02.06 16:59:38;;filled;;
2025.02.06 16:59:38;62;GOLD;sell;0.01 / 0.01;;0.00;;;2025.02.06 16:59:38;;filled;;
2025.02.06 16:59:38;63;GOLD;sell;0.01 / 0.01;;0.00;;;2025.02.06 16:59:38;;filled;;
2025.02.06 23:29:53;64;GOLD;buy;0.01 / 0.01;;0.00;2 815.92;2 900.92;2025.02.06 23:29:53;;filled;Grip;
2025.02.07 01:11:45;65;GOLD;buy;0.01 / 0.01;;0.00;2 816.70;2 901.70;2025.02.07 01:11:45;;filled;Grip;
2025.02.07 01:58:37;66;GOLD;buy;0.01 / 0.01;;0.00;2 818.17;2 903.17;2025.02.07 01:58:37;;filled;Grip;
2025.02.07 04:31:00;67;GOLD;buy;0.01 / 0.01;;0.00;2 828.15;2 913.15;2025.02.07 04:31:00;;filled;Grip;
2025.02.10 11:15:31;68;GOLD;sell;0.01 / 0.01;;0.00;;;2025.02.10 11:15:31;;filled;tp 2900.92;
2025.02.10 11:34:30;69;GOLD;sell;0.01 / 0.01;;0.00;;;2025.02.10 11:34:30;;filled;tp 2901.70;
2025.02.10 12:02:08;70;GOLD;sell;0.01 / 0.01;;0.00;;;2025.02.10 12:02:08;;filled;tp 2903.17;
2025.02.10 12:29:00;71;GOLD;buy;0.01 / 0.01;;0.00;2 862.54;2 947.54;2025.02.10 12:29:00;;filled;Grip;
2025.02.10 14:29:00;72;GOLD;buy;0.01 / 0.01;;0.00;2 864.61;2 949.61;2025.02.10 14:29:00;;filled;Grip;
2025.02.10 16:19:41;73;GOLD;buy;0.01 / 0.01;;0.00;2 863.64;2 948.64;2025.02.10 16:19:41;;filled;Grip;
2025.02.11 01:03:42;74;GOLD;sell;0.01 / 0.01;;0.00;;;2025.02.11 01:03:42;;filled;tp 2913.15;
2025.02.11 01:32:00;75;GOLD;buy;0.01 / 0.01;;0.00;2 872.03;2 957.03;2025.02.11 01:32:00;;filled;Grip;
2025.02.11 11:40:36;76;GOLD;sell;0.01 / 0.01;;0.00;;;2025.02.11 11:40:36;;filled;;
2025.02.11 11:40:36;77;GOLD;sell;0.01 / 0.01;;0.00;;;2025.02.11 11:40:36;;filled;;
2025.02.11 11:40:36;78;GOLD;sell;0.01 / 0.01;;0.00;;;2025.02.11 11:40:36;;filled;;
2025.02.11 11:40:37;79;GOLD;sell;0.01 / 0.01;;0.00;;;2025.02.11 11:40:37;;filled;;
2025.02.13 05:02:00;80;GOLD;buy;0.01 / 0.01;;0.00;2 868.49;2 953.49;2025.02.13 05:02:00;;filled;Grip;
2025.02.13 06:05:01;81;GOLD;buy;0.01 / 0.01;;0.00;2 876.98;2 961.98;2025.02.13 06:05:01;;filled;Grip;
2025.02.13 06:40:19;82;GOLD;buy;0.01 / 0.01;;0.00;2 878.91;2 963.91;2025.02.13 06:40:19;;filled;Grip;
2025.02.13 07:47:00;83;GOLD;buy;0.01 / 0.01;;0.00;2 880.52;2 965.52;2025.02.13 07:47:00;;filled;Grip;
2025.02.14 17:25:35;84;GOLD;sell;0.01 / 0.01;;0.00;;;2025.02.14 17:25:35;;filled;;
2025.02.14 17:25:36;85;GOLD;sell;0.01 / 0.01;;0.00;;;2025.02.14 17:25:36;;filled;;
2025.02.14 17:25:36;86;GOLD;sell;0.01 / 0.01;;0.00;;;2025.02.14 17:25:36;;filled;;
2025.02.14 17:25:36;87;GOLD;sell;0.01 / 0.01;;0.00;;;2025.02.14 17:25:36;;filled;;
2025.02.18 11:55:34;88;GOLD;buy;0.01 / 0.01;;0.00;2 872.55;2 957.55;2025.02.18 11:55:34;;filled;Grip;
2025.02.18 13:28:00;89;GOLD;buy;0.01 / 0.01;;0.00;2 872.11;2 957.11;2025.02.18 13:28:00;;filled;Grip;
2025.02.18 14:19:55;90;GOLD;buy;0.01 / 0.01;;0.00;2 873.39;2 958.39;2025.02.18 14:19:55;;filled;Grip;
2025.02.18 19:13:00;91;GOLD;buy;0.01 / 0.01;;0.00;2 891.65;2 976.65;2025.02.18 19:13:00;;filled;Grip;
2025.02.21 10:17:15;92;GOLD;sell;0.01 / 0.01;;0.00;;;2025.02.21 10:17:15;;filled;;
2025.02.21 10:17:15;93;GOLD;sell;0.01 / 0.01;;0.00;;;2025.02.21 10:17:15;;filled;;
2025.02.21 10:17:15;94;GOLD;sell;0.01 / 0.01;;0.00;;;2025.02.21 10:17:15;;filled;;
2025.02.21 10:17:15;95;GOLD;sell;0.01 / 0.01;;0.00;;;2025.02.21 10:17:15;;filled;;
2025.02.24 01:30:00;96;GOLD;buy;0.01 / 0.01;;0.00;2 898.85;2 983.85;2025.02.24 01:30:00;;filled;Grip;
2025.02.24 03:11:39;97;GOLD;sell;0.01 / 0.01;;0.00;;;2025.02.24 03:11:39;;filled;;
2025.02.24 13:03:00;98;GOLD;buy;0.01 / 0.01;;0.00;2 898.43;2 983.43;2025.02.24 13:03:00;;filled;Grip;
2025.02.24 14:22:02;99;GOLD;buy;0.01 / 0.01;;0.00;2 907.49;2 992.49;2025.02.24 14:22:02;;filled;Grip;
2025.02.24 17:16:56;100;GOLD;buy;0.01 / 0.01;;0.00;2 897.55;2 982.55;2025.02.24 17:16:56;;filled;Grip;
2025.02.24 20:54:00;101;GOLD;buy;0.01 / 0.01;;0.00;2 907.61;2 992.61;2025.02.24 20:54:00;;filled;Grip;
2025.02.25 09:52:57;102;GOLD;sell;0.01 / 0.01;;0.00;;;2025.02.25 09:52:57;;filled;;
2025.02.25 09:52:57;103;GOLD;sell;0.01 / 0.01;;0.00;;;2025.02.25 09:52:57;;filled;;
2025.02.25 09:52:57;104;GOLD;sell;0.01 / 0.01;;0.00;;;2025.02.25 09:52:57;;filled;;
2025.02.25 09:52:57;105;GOLD;sell;0.01 / 0.01;;0.00;;;2025.02.25 09:52:57;;filled;;
2025.03.13 01:32:30;106;GOLD;buy;0.01 / 0.01;;0.00;2 896.22;2 981.22;2025.03.13 01:32:30;;filled;Grip;
2025.03.13 01:36:55;107;GOLD;buy;0.01 / 0.01;;0.00;2 897.74;2 982.74;2025.03.13 01:36:55;;filled;Grip;
2025.03.13 04:34:01;108;GOLD;buy;0.01 / 0.01;;0.00;2 899.85;2 984.85;2025.03.13 04:34:01;;filled;Grip;
2025.03.13 05:19:00;109;GOLD;buy;0.01 / 0.01;;0.00;2 904.42;2 989.42;2025.03.13 05:19:00;;filled;Grip;
2025.03.13 18:31:30;110;GOLD;sell;0.01 / 0.01;;0.00;;;2025.03.13 18:31:30;;filled;tp 2981.22;
2025.03.13 18:39:11;111;GOLD;sell;0.01 / 0.01;;0.00;;;2025.03.13 18:39:11;;filled;tp 2982.74;
2025.03.13 18:43:36;112;GOLD;sell;0.01 / 0.01;;0.00;;;2025.03.13 18:43:36;;filled;tp 2984.85;
2025.03.13 20:03:51;113;GOLD;buy;0.01 / 0.01;;0.00;2 941.95;3 026.95;2025.03.13 20:03:51;;filled;Grip;
2025.03.13 21:38:29;114;GOLD;buy;0.01 / 0.01;;0.00;2 944.25;3 029.25;2025.03.13 21:38:29;;filled;Grip;
2025.03.14 02:30:40;115;GOLD;buy;0.01 / 0.01;;0.00;2 946.61;3 031.61;2025.03.14 02:30:40;;filled;Grip;
2025.03.14 03:07:50;116;GOLD;sell;0.01 / 0.01;;0.00;;;2025.03.14 03:07:50;;filled;tp 2989.42;
2025.03.14 03:47:00;117;GOLD;buy;0.01 / 0.01;;0.00;2 948.48;3 033.48;2025.03.14 03:47:00;;filled;Grip;
2025.03.18 10:43:41;118;GOLD;sell;0.01 / 0.01;;0.00;;;2025.03.18 10:43:41;;filled;tp 3026.95;
2025.03.18 10:58:01;119;GOLD;buy;0.01 / 0.01;;0.00;2 986.92;3 071.92;2025.03.18 10:58:01;;filled;Grip;
2025.03.18 13:42:13;120;GOLD;sell;0.01 / 0.01;;0.00;;;2025.03.18 13:42:13;;filled;tp 3029.25;
2025.03.18 14:34:08;121;GOLD;sell;0.01 / 0.01;;0.00;;;2025.03.18 14:34:08;;filled;tp 3031.61;
2025.03.18 14:43:25;122;GOLD;sell;0.01 / 0.01;;0.00;;;2025.03.18 14:43:25;;filled;tp 3033.48;
2025.03.18 15:18:00;123;GOLD;buy;0.01 / 0.01;;0.00;2 994.73;3 079.73;2025.03.18 15:18:00;;filled;Grip;
2025.03.18 17:54:23;124;GOLD;buy;0.01 / 0.01;;0.00;2 992.17;3 077.17;2025.03.18 17:54:23;;filled;Grip;
2025.03.18 18:48:28;125;GOLD;buy;0.01 / 0.01;;0.00;2 995.02;3 080.02;2025.03.18 18:48:28;;filled;Grip;
2025.03.20 12:31:12;126;GOLD;sell;0.01 / 0.01;;0.00;;;2025.03.20 12:31:12;;filled;;
2025.03.20 12:31:12;127;GOLD;sell;0.01 / 0.01;;0.00;;;2025.03.20 12:31:12;;filled;;
2025.03.20 12:31:12;128;GOLD;sell;0.01 / 0.01;;0.00;;;2025.03.20 12:31:12;;filled;;
2025.03.20 12:31:12;129;GOLD;sell;0.01 / 0.01;;0.00;;;2025.03.20 12:31:12;;filled;;
2025.03.20 20:52:50;130;GOLD;buy;0.01 / 0.01;;0.00;3 005.14;3 090.14;2025.03.20 20:52:50;;filled;Grip;
2025.03.20 21:51:01;131;GOLD;buy;0.01 / 0.01;;0.00;3 005.78;3 090.78;2025.03.20 21:51:01;;filled;Grip;
2025.03.21 01:20:00;132;GOLD;buy;0.01 / 0.01;;0.00;3 005.90;3 090.90;2025.03.21 01:20:00;;filled;Grip;
2025.03.21 06:52:56;133;GOLD;sell;0.01 / 0.01;;0.00;;;2025.03.21 06:52:56;;filled;;
2025.03.21 06:52:57;134;GOLD;sell;0.01 / 0.01;;0.00;;;2025.03.21 06:52:57;;filled;;
2025.03.21 06:52:57;135;GOLD;sell;0.01 / 0.01;;0.00;;;2025.03.21 06:52:57;;filled;;
2025.03.27 12:58:00;136;GOLD;buy;0.01 / 0.01;;0.00;3 011.88;3 096.88;2025.03.27 12:58:00;;filled;Grip;
2025.03.27 17:08:00;137;GOLD;buy;0.01 / 0.01;;0.00;3 014.19;3 099.19;2025.03.27 17:08:00;;filled;Grip;
2025.03.27 19:05:49;138;GOLD;buy;0.01 / 0.01;;0.00;3 012.10;3 097.10;2025.03.27 19:05:49;;filled;Grip;
2025.03.27 20:59:00;139;GOLD;buy;0.01 / 0.01;;0.00;3 016.21;3 101.21;2025.03.27 20:59:00;;filled;Grip;
2025.03.31 01:08:53;140;GOLD;sell;0.01 / 0.01;;0.00;;;2025.03.31 01:08:53;;filled;tp 3096.88;
2025.03.31 01:08:53;141;GOLD;sell;0.01 / 0.01;;0.00;;;2025.03.31 01:08:53;;filled;tp 3097.10;
2025.03.31 01:35:00;142;GOLD;buy;0.01 / 0.01;;0.00;3 049.23;3 134.23;2025.03.31 01:35:00;;filled;Grip;
2025.03.31 05:00:01;143;GOLD;buy;0.01 / 0.01;;0.00;3 054.89;3 139.89;2025.03.31 05:00:01;;filled;Grip;
2025.03.31 05:13:59;144;GOLD;sell;0.01 / 0.01;;0.00;;;2025.03.31 05:13:59;;filled;tp 3099.19;
2025.03.31 05:21:35;145;GOLD;sell;0.01 / 0.01;;0.00;;;2025.03.31 05:21:35;;filled;tp 3101.21;
2025.03.31 05:48:00;146;GOLD;buy;0.01 / 0.01;;0.00;3 064.31;3 149.31;2025.03.31 05:48:00;;filled;Grip;
2025.03.31 06:32:08;147;GOLD;buy;0.01 / 0.01;;0.00;3 069.91;3 154.91;2025.03.31 06:32:08;;filled;Grip;
2025.04.01 04:01:49;148;GOLD;sell;0.01 / 0.01;;0.00;;;2025.04.01 04:01:49;;filled;tp 3134.23;
2025.04.01 05:21:36;149;GOLD;sell;0.01 / 0.01;;0.00;;;2025.04.01 05:21:36;;filled;tp 3139.89;
2025.04.01 06:12:00;150;GOLD;buy;0.01 / 0.01;;0.00;3 103.09;3 188.09;2025.04.01 06:12:00;;filled;Grip;
2025.04.01 11:02:36;151;GOLD;buy;0.01 / 0.01;;0.00;3 090.14;3 175.14;2025.04.01 11:02:36;;filled;Grip;
2025.04.01 18:59:34;152;GOLD;sell;0.01 / 0.01;;0.00;;;2025.04.01 18:59:34;;filled;;
2025.04.01 18:59:35;153;GOLD;sell;0.01 / 0.01;;0.00;;;2025.04.01 18:59:35;;filled;;
2025.04.01 18:59:35;154;GOLD;sell;0.01 / 0.01;;0.00;;;2025.04.01 18:59:35;;filled;;
2025.04.01 18:59:35;155;GOLD;sell;0.01 / 0.01;;0.00;;;2025.04.01 18:59:35;;filled;;
2025.04.02 21:41:41;156;GOLD;buy;0.01 / 0.01;;0.00;3 083.29;3 168.29;2025.04.02 21:41:41;;filled;Grip;
2025.04.02 22:50:00;157;GOLD;buy;0.01 / 0.01;;0.00;3 085.87;3 170.87;2025.04.02 22:50:00;;filled;Grip;
2025.04.02 23:13:54;158;GOLD;sell;0.01 / 0.01;;0.00;;;2025.04.02 23:13:54;;filled;;
2025.04.02 23:13:54;159;GOLD;sell;0.01 / 0.01;;0.00;;;2025.04.02 23:13:54;;filled;;
2025.04.09 20:15:46;160;GOLD;buy;0.01 / 0.01;;0.00;3 051.13;3 136.13;2025.04.09 20:15:46;;filled;Grip;
2025.04.09 20:30:12;161;GOLD;sell;0.01 / 0.01;;0.00;;;2025.04.09 20:30:12;;filled;;
2025.04.10 06:05:00;162;GOLD;buy;0.01 / 0.01;;0.00;3 076.49;3 161.49;2025.04.10 06:05:00;;filled;Grip;
2025.04.10 06:40:00;163;GOLD;buy;0.01 / 0.01;;0.00;3 083.14;3 168.14;2025.04.10 06:40:00;;filled;Grip;
2025.04.10 09:00:00;164;GOLD;buy;0.01 / 0.01;;0.00;3 082.50;3 167.50;2025.04.10 09:00:00;;filled;Grip;
2025.04.10 12:17:30;165;GOLD;buy;0.01 / 0.01;;0.00;3 069.64;3 154.64;2025.04.10 12:17:30;;filled;Grip;
2025.04.10 17:59:10;166;GOLD;sell;0.01 / 0.01;;0.00;;;2025.04.10 17:59:10;;filled;tp 3154.64;
2025.04.10 18:15:04;167;GOLD;sell;0.01 / 0.01;;0.00;;;2025.04.10 18:15:04;;filled;tp 3161.49;
2025.04.10 18:25:42;168;GOLD;sell;0.01 / 0.01;;0.00;;;2025.04.10 18:25:42;;filled;tp 3167.50;
2025.04.10 18:28:38;169;GOLD;sell;0.01 / 0.01;;0.00;;;2025.04.10 18:28:38;;filled;tp 3168.14;
2025.04.10 19:13:00;170;GOLD;buy;0.01 / 0.01;;0.00;3 116.33;3 201.33;2025.04.10 19:13:00;;filled;Grip;
2025.04.10 22:08:00;171;GOLD;buy;0.01 / 0.01;;0.00;3 132.01;3 217.01;2025.04.10 22:08:00;;filled;Grip;
2025.04.11 01:30:00;172;GOLD;buy;0.01 / 0.01;;0.00;3 139.85;3 224.85;2025.04.11 01:30:00;;filled;Grip;
2025.04.11 02:13:00;173;GOLD;buy;0.01 / 0.01;;0.00;3 147.45;3 232.45;2025.04.11 02:13:00;;filled;Grip;
2025.04.11 03:34:42;174;GOLD;sell;0.01 / 0.01;;0.00;;;2025.04.11 03:34:42;;filled;tp 3201.33;
2025.04.11 03:43:22;175;GOLD;sell;0.01 / 0.01;;0.00;;;2025.04.11 03:43:22;;filled;tp 3217.01;
2025.04.11 04:30:00;176;GOLD;buy;0.01 / 0.01;;0.00;3 170.99;3 255.99;2025.04.11 04:30:00;;filled;Grip;
2025.04.11 08:44:43;177;GOLD;sell;0.01 / 0.01;;0.00;;;2025.04.11 08:44:43;;filled;;
2025.04.11 08:44:44;178;GOLD;sell;0.01 / 0.01;;0.00;;;2025.04.11 08:44:44;;filled;;
2025.04.11 08:44:44;179;GOLD;sell;0.01 / 0.01;;0.00;;;2025.04.11 08:44:44;;filled;;
2025.04.11 23:32:00;180;GOLD;buy;0.01 / 0.01;;0.00;3 195.07;3 280.07;2025.04.11 23:32:00;;filled;Grip;
2025.04.14 01:02:18;181;GOLD;sell;0.01 / 0.01;;0.00;;;2025.04.14 01:02:18;;filled;;
2025.04.16 04:28:00;182;GOLD;buy;0.01 / 0.01;;0.00;3 228.67;3 313.67;2025.04.16 04:28:00;;filled;Grip;
2025.04.16 04:50:27;183;GOLD;buy;0.01 / 0.01;;0.00;3 228.30;3 313.30;2025.04.16 04:50:27;;filled;Grip;
2025.04.16 05:28:28;184;GOLD;buy;0.01 / 0.01;;0.00;3 233.56;3 318.56;2025.04.16 05:28:28;;filled;Grip;
2025.04.16 08:45:00;185;GOLD;buy;0.01 / 0.01;;0.00;3 249.16;3 334.16;2025.04.16 08:45:00;;filled;Grip;
2025.04.16 11:15:37;186;GOLD;sell;0.01 / 0.01;;0.00;;;2025.04.16 11:15:37;;filled;tp 3313.30;
2025.04.16 11:15:38;187;GOLD;sell;0.01 / 0.01;;0.00;;;2025.04.16 11:15:38;;filled;tp 3313.67;
2025.04.16 11:53:00;188;GOLD;buy;0.01 / 0.01;;0.00;3 266.42;3 351.42;2025.04.16 11:53:00;;filled;Grip;
2025.04.16 14:43:10;189;GOLD;buy;0.01 / 0.01;;0.00;3 260.64;3 345.64;2025.04.16 14:43:10;;filled;Grip;
2025.04.16 17:01:52;190;GOLD;sell;0.01 / 0.01;;0.00;;;2025.04.16 17:01:52;;filled;tp 3318.56;
2025.04.16 17:26:00;191;GOLD;buy;0.01 / 0.01;;0.00;3 272.61;3 357.61;2025.04.16 17:26:00;;filled;Grip;
2025.04.16 21:22:53;192;GOLD;sell;0.01 / 0.01;;0.00;;;2025.04.16 21:22:53;;filled;tp 3334.16;
2025.04.16 22:01:00;193;GOLD;buy;0.01 / 0.01;;0.00;3 298.65;3 383.65;2025.04.16 22:01:00;;filled;Grip;
2025.04.17 01:02:00;194;GOLD;sell;0.01 / 0.01;;0.00;;;2025.04.17 01:02:00;;filled;tp 3345.64;
2025.04.17 01:05:49;195;GOLD;sell;0.01 / 0.01;;0.00;;;2025.04.17 01:05:49;;filled;tp 3351.42;
2025.04.17 01:35:00;196;GOLD;buy;0.01 / 0.01;;0.00;3 313.10;3 398.10;2025.04.17 01:35:00;;filled;Grip;
2025.04.17 04:49:51;197;GOLD;sell;0.01 / 0.01;;0.00;;;2025.04.17 04:49:51;;filled;;
2025.04.17 04:49:51;198;GOLD;sell;0.01 / 0.01;;0.00;;;2025.04.17 04:49:51;;filled;;
2025.04.17 04:49:51;199;GOLD;sell;0.01 / 0.01;;0.00;;;2025.04.17 04:49:51;;filled;;
2025.04.21 08:30:00;200;GOLD;buy;0.01 / 0.01;;0.00;3 342.01;3 427.01;2025.04.21 08:30:00;;filled;Grip;
2025.04.21 10:37:00;201;GOLD;buy;0.01 / 0.01;;0.00;3 353.90;3 438.90;2025.04.21 10:37:00;;filled;Grip;
2025.04.21 12:19:00;202;GOLD;buy;0.01 / 0.01;;0.00;3 352.36;3 437.36;2025.04.21 12:19:00;;filled;Grip;
2025.04.21 13:00:00;203;GOLD;buy;0.01 / 0.01;;0.00;3 355.15;3 440.15;2025.04.21 13:00:00;;filled;Grip;
2025.04.21 17:08:54;204;GOLD;sell;0.01 / 0.01;;0.00;;;2025.04.21 17:08:54;;filled;tp 3427.01;
2025.04.21 17:32:00;205;GOLD;buy;0.01 / 0.01;;0.00;3 384.90;3 469.90;2025.04.21 17:32:00;;filled;Grip;
2025.04.22 02:17:00;206;GOLD;sell;0.01 / 0.01;;0.00;;;2025.04.22 02:17:00;;filled;tp 3437.36;
2025.04.22 02:18:20;207;GOLD;sell;0.01 / 0.01;;0.00;;;2025.04.22 02:18:20;;filled;tp 3438.90;
2025.04.22 02:18:20;208;GOLD;sell;0.01 / 0.01;;0.00;;;2025.04.22 02:18:20;;filled;tp 3440.15;
2025.04.22 03:03:36;209;GOLD;sell;0.01 / 0.01;;0.00;;;2025.04.22 03:03:36;;filled;;
2025.04.29 01:37:36;210;GOLD;buy;0.01 / 0.01;;0.00;3 300.08;3 385.08;2025.04.29 01:37:36;;filled;Grip;
2025.04.29 03:11:04;211;GOLD;buy;0.01 / 0.01;;0.00;3 297.15;3 382.15;2025.04.29 03:11:04;;filled;Grip;
2025.04.29 03:28:49;212;GOLD;sell;0.01 / 0.01;;0.00;;;2025.04.29 03:28:49;;filled;;
2025.04.29 03:28:49;213;GOLD;sell;0.01 / 0.01;;0.00;;;2025.04.29 03:28:49;;filled;;
2025.05.05 22:52:00;214;GOLD;buy;0.01 / 0.01;;0.00;3 293.56;3 378.56;2025.05.05 22:52:00;;filled;Grip;
2025.05.05 23:06:45;215;GOLD;buy;0.01 / 0.01;;0.00;3 293.57;3 378.57;2025.05.05 23:06:45;;filled;Grip;
2025.05.06 02:57:22;216;GOLD;buy;0.01 / 0.01;;0.00;3 294.32;3 379.32;2025.05.06 02:57:22;;filled;Grip;
2025.05.06 03:59:04;217;GOLD;buy;0.01 / 0.01;;0.00;3 289.01;3 374.01;2025.05.06 03:59:04;;filled;Grip;
2025.05.06 04:41:26;218;GOLD;sell;0.01 / 0.01;;0.00;;;2025.05.06 04:41:26;;filled;tp 3374.01;
2025.05.06 04:42:11;219;GOLD;sell;0.01 / 0.01;;0.00;;;2025.05.06 04:42:11;;filled;tp 3378.56;
2025.05.06 04:42:11;220;GOLD;sell;0.01 / 0.01;;0.00;;;2025.05.06 04:42:11;;filled;tp 3378.57;
2025.05.06 04:42:16;221;GOLD;sell;0.01 / 0.01;;0.00;;;2025.05.06 04:42:16;;filled;tp 3379.32;
2025.05.06 05:33:00;222;GOLD;buy;0.01 / 0.01;;0.00;3 338.51;3 423.51;2025.05.06 05:33:00;;filled;Grip;
2025.05.06 05:49:53;223;GOLD;sell;0.01 / 0.01;;0.00;;;2025.05.06 05:49:53;;filled;;
2025.05.06 18:00:00;224;GOLD;buy;0.01 / 0.01;;0.00;3 346.48;3 431.48;2025.05.06 18:00:00;;filled;Grip;
2025.05.06 18:42:00;225;GOLD;buy;0.01 / 0.01;;0.00;3 356.12;3 441.12;2025.05.06 18:42:00;;filled;Grip;
2025.05.06 20:47:00;226;GOLD;buy;0.01 / 0.01;;0.00;3 375.58;3 460.58;2025.05.06 20:47:00;;filled;Grip;
2025.05.06 23:19:00;227;GOLD;buy;0.01 / 0.01;;0.00;3 382.23;3 467.23;2025.05.06 23:19:00;;filled;Grip;
2025.05.06 23:53:54;228;GOLD;sell;0.01 / 0.01;;0.00;;;2025.05.06 23:53:54;;filled;tp 3431.48;
2025.05.07 01:07:57;229;GOLD;sell;0.01 / 0.01;;0.00;;;2025.05.07 01:07:57;;filled;;
2025.05.07 01:07:57;230;GOLD;sell;0.01 / 0.01;;0.00;;;2025.05.07 01:07:57;;filled;;
2025.05.07 01:07:58;231;GOLD;sell;0.01 / 0.01;;0.00;;;2025.05.07 01:07:58;;filled;;
2025.05.21 05:09:00;232;GOLD;buy;0.01 / 0.01;;0.00;3 254.83;3 339.83;2025.05.21 05:09:00;;filled;Grip;
2025.05.21 06:07:00;233;GOLD;buy;0.01 / 0.01;;0.00;3 261.74;3 346.74;2025.05.21 06:07:00;;filled;Grip;
2025.05.21 07:02:00;234;GOLD;buy;0.01 / 0.01;;0.00;3 266.32;3 351.32;2025.05.21 07:02:00;;filled;Grip;
2025.05.21 09:12:00;235;GOLD;buy;0.01 / 0.01;;0.00;3 272.24;3 357.24;2025.05.21 09:12:00;;filled;Grip;
2025.05.22 04:37:12;236;GOLD;sell;0.01 / 0.01;;0.00;;;2025.05.22 04:37:12;;filled;tp 3339.83;
2025.05.22 05:03:00;237;GOLD;buy;0.01 / 0.01;;0.00;3 300.04;3 385.04;2025.05.22 05:03:00;;filled;Grip;
2025.05.22 13:05:21;238;GOLD;sell;0.01 / 0.01;;0.00;;;2025.05.22 13:05:21;;filled;;
2025.05.22 13:05:21;239;GOLD;sell;0.01 / 0.01;;0.00;;;2025.05.22 13:05:21;;filled;;
2025.05.22 13:05:21;240;GOLD;sell;0.01 / 0.01;;0.00;;;2025.05.22 13:05:21;;filled;;
2025.05.22 13:05:22;241;GOLD;sell;0.01 / 0.01;;0.00;;;2025.05.22 13:05:22;;filled;;
2025.05.23 14:05:17;242;GOLD;buy;0.01 / 0.01;;0.00;3 289.45;3 374.45;2025.05.23 14:05:17;;filled;Grip;
2025.05.23 14:19:59;243;GOLD;buy;0.01 / 0.01;;0.00;3 288.85;3 373.85;2025.05.23 14:19:59;;filled;Grip;
2025.05.23 16:10:00;244;GOLD;buy;0.01 / 0.01;;0.00;3 314.63;3 399.63;2025.05.23 16:10:00;;filled;Grip;
2025.05.23 17:48:05;245;GOLD;buy;0.01 / 0.01;;0.00;3 313.39;3 398.39;2025.05.23 17:48:05;;filled;Grip;
2025.05.26 11:42:40;246;GOLD;sell;0.01 / 0.01;;0.00;;;2025.05.26 11:42:40;;filled;;
2025.05.26 11:42:41;247;GOLD;sell;0.01 / 0.01;;0.00;;;2025.05.26 11:42:41;;filled;;
2025.05.26 11:42:41;248;GOLD;sell;0.01 / 0.01;;0.00;;;2025.05.26 11:42:41;;filled;;
2025.05.26 11:42:41;249;GOLD;sell;0.01 / 0.01;;0.00;;;2025.05.26 11:42:41;;filled;;
2025.06.02 23:18:00;250;GOLD;buy;0.01 / 0.01;;0.00;3 341.73;3 426.73;2025.06.02 23:18:00;;filled;Grip;
2025.06.02 23:42:38;251;GOLD;buy;0.01 / 0.01;;0.00;3 340.88;3 425.88;2025.06.02 23:42:38;;filled;Grip;
2025.06.03 01:48:03;252;GOLD;buy;0.01 / 0.01;;0.00;3 350.12;3 435.12;2025.06.03 01:48:03;;filled;Grip;
2025.06.03 05:50:31;253;GOLD;buy;0.01 / 0.01;;0.00;3 332.54;3 417.54;2025.06.03 05:50:31;;filled;Grip;
2025.06.03 15:20:43;254;GOLD;sell;0.01 / 0.01;;0.00;;;2025.06.03 15:20:43;;filled;sl 3350.12;
2025.06.03 16:08:00;255;GOLD;buy;0.01 / 0.01;;0.00;3 320.94;3 405.94;2025.06.03 16:08:00;;filled;Grip;
2025.06.03 16:46:56;256;GOLD;sell;0.01 / 0.01;;0.00;;;2025.06.03 16:46:56;;filled;;
2025.06.03 16:46:56;257;GOLD;sell;0.01 / 0.01;;0.00;;;2025.06.03 16:46:56;;filled;;
2025.06.03 16:46:57;258;GOLD;sell;0.01 / 0.01;;0.00;;;2025.06.03 16:46:57;;filled;;
2025.06.03 16:46:57;259;GOLD;sell;0.01 / 0.01;;0.00;;;2025.06.03 16:46:57;;filled;;
2025.06.04 01:47:01;260;GOLD;buy;0.01 / 0.01;;0.00;3 318.47;3 403.47;2025.06.04 01:47:01;;filled;Grip;
2025.06.04 05:20:00;261;GOLD;buy;0.01 / 0.01;;0.00;3 330.20;3 415.20;2025.06.04 05:20:00;;filled;Grip;
